song_id,artist_id,song_genre,user_id,n_listen,publish_year
700,253,3,1711,11,2016
536,10,4,1419,9,2009
178,464,4,1515,7,2006
537,130,3,1804,14,2006
544,347,3,118,0,2021
534,57,2,30,8,2013
835,450,4,2212,6,2003
901,262,3,1173,3,2001
906,27,5,1255,2,2008
813,379,4,287,15,2009
429,114,4,647,15,2016
105,389,5,1094,8,2018
30,127,5,1660,11,2001
664,228,5,2149,14,2015
772,413,5,305,13,2016
267,28,5,2557,15,2009
382,343,4,1009,0,2003
766,138,2,1488,2,2016
779,421,4,1627,7,2010
881,206,5,1548,7,2018
975,317,1,529,0,2003
755,271,4,2612,10,2021
815,141,1,2735,15,2019
37,263,1,557,11,2011
49,55,1,1763,14,2010
864,132,1,2509,15,2002
207,93,4,1287,6,2021
737,284,4,2309,4,2003
809,5,3,859,15,2018
567,268,5,2310,4,2016
287,5,2,547,6,2007
774,145,2,532,2,2018
143,259,5,996,0,2000
61,98,4,2315,3,2012
19,430,3,737,7,2019
581,420,3,369,12,2019
882,244,1,2475,3,2011
375,111,4,2666,3,2002
120,208,3,593,12,2014
43,144,3,2562,11,2020
437,133,2,470,8,2004
359,61,5,2318,2,2002
985,74,2,1206,9,2007
409,233,5,679,6,2011
475,68,5,1457,12,2019
734,130,1,650,4,2000
421,459,2,74,15,2015
753,240,1,2304,3,2013
724,423,5,2534,2,2002
725,71,2,1522,5,2011
747,17,4,884,10,2021
189,319,2,532,8,2005
430,385,4,1632,5,2017
100,20,4,2013,8,2014
297,326,2,364,3,2006
226,19,2,18,9,2010
677,486,5,706,0,2007
849,123,5,1648,3,2020
995,285,2,2124,8,2004
634,382,4,274,0,2011
447,248,3,2184,9,2008
252,112,3,70,1,2000
231,147,4,1975,13,2008
885,230,1,2631,0,2010
984,181,3,1224,12,2014
956,18,1,1495,10,2008
115,448,1,540,4,2021
484,439,4,16,14,2013
357,399,4,2029,1,2005
594,301,3,310,6,2009
687,313,4,2078,1,2015
233,168,4,353,1,2012
689,444,2,946,9,2016
308,8,5,2626,11,2012
706,37,2,2967,7,2006
111,474,5,1552,4,2002
417,354,2,52,10,2014
390,370,2,497,11,2015
392,109,5,512,2,2004
561,127,3,644,5,2004
567,364,5,927,10,2018
977,84,3,2016,5,2009
826,67,1,2368,11,2011
19,180,4,215,1,2018
403,175,2,1055,15,2016
58,481,2,2357,10,2005
214,293,2,2823,13,2002
368,471,5,167,8,2000
497,76,4,519,3,2007
245,383,3,2687,1,2005
243,181,2,919,13,2005
165,289,2,2664,0,2017
196,138,4,1185,15,2002
72,41,4,1152,14,2001
614,429,1,2052,14,2001
51,196,5,85,15,2021
796,396,2,2685,11,2003
935,420,1,1056,15,2001
166,428,2,2467,5,2005
283,117,5,3,14,2003
22,323,4,1579,1,2000
856,289,2,2584,4,2004
239,83,3,1587,9,2016
451,368,1,1301,7,2021
546,1,1,734,14,2003
822,158,2,359,8,2020
920,119,4,2344,12,2008
992,310,1,2203,2,2009
924,255,3,106,6,2010
165,175,4,1131,7,2011
300,47,4,2080,14,2021
749,133,4,2023,11,2003
266,319,4,1767,0,2021
156,5,1,889,6,2009
406,418,2,2317,9,2019
976,310,3,804,5,2016
770,183,4,2826,7,2002
820,112,1,2429,7,2007
393,412,3,1627,3,2019
769,162,2,1695,0,2019
628,459,3,2609,10,2004
659,447,4,2501,5,2017
503,118,4,1545,5,2007
394,423,1,930,7,2021
481,85,5,133,10,2012
882,104,5,2735,7,2018
59,80,1,1151,13,2021
13,450,2,1833,14,2010
216,327,1,1952,9,2003
768,4,4,210,10,2003
871,272,1,2688,8,2020
343,396,1,807,11,2015
640,489,2,2965,1,2013
795,118,4,179,10,2008
811,447,1,2455,0,2010
885,163,2,393,11,2021
797,466,1,875,3,2000
278,244,1,1886,2,2002
648,263,5,1933,10,2001
138,164,5,1282,11,2007
666,491,4,2479,5,2006
573,10,1,1565,12,2004
978,478,5,2442,4,2001
48,154,4,1452,11,2013
523,120,3,1920,12,2014
510,268,1,1948,6,2010
31,35,1,133,6,2009
365,23,2,1698,3,2018
754,456,1,1605,9,2019
344,325,3,1513,0,2021
445,323,5,2202,11,2016
4,342,1,818,2,2014
931,406,4,43,8,2000
502,97,1,598,3,2016
479,160,4,7,9,2011
945,89,2,288,5,2021
943,473,2,822,0,2010
712,194,4,226,10,2005
975,225,3,1969,9,2004
380,350,5,2296,14,2017
227,44,3,213,2,2009
238,2,5,305,6,2015
362,287,4,2420,1,2021
120,150,3,1651,5,2000
768,167,1,301,2,2003
29,263,3,792,7,2011
848,139,2,1793,1,2007
876,408,3,1883,7,2018
827,91,5,349,7,2008
695,357,1,2412,9,2021
162,71,2,679,13,2012
744,453,2,1424,9,2014
988,445,2,481,0,2015
975,114,3,1421,4,2020
246,266,3,1307,9,2002
607,154,1,1276,11,2019
970,445,4,2727,2,2009
619,123,3,1560,15,2007
689,313,2,462,13,2013
435,214,3,1625,9,2016
845,89,4,839,15,2014
737,172,5,2623,13,2010
170,375,5,1342,4,2004
864,68,2,841,4,2003
984,378,2,2510,14,2004
324,363,3,2559,2,2003
471,490,5,1306,12,2012
562,282,1,817,14,2009
282,236,1,1160,14,2021
871,115,1,420,14,2012
999,143,4,1832,12,2019
522,114,3,1037,0,2007
732,129,2,1584,10,2000
385,195,3,2908,4,2003
654,463,2,1445,1,2021
937,231,4,1023,3,2014
77,120,4,1404,3,2013
765,383,1,615,3,2000
577,32,3,1188,7,2021
128,105,1,79,5,2014
532,355,2,383,0,2007
910,63,1,1192,4,2019
285,205,5,1816,1,2020
440,169,3,247,3,2018
704,486,2,2359,6,2004
237,448,3,2639,15,2006
815,132,5,1596,15,2008
977,235,4,378,9,2017
132,109,4,46,10,2018
380,339,4,2950,3,2013
254,328,3,611,8,2019
433,204,5,1123,7,2004
486,176,1,2393,5,2020
526,113,3,938,11,2017
617,460,4,718,0,2003
108,410,3,2376,15,2003
425,496,2,2387,9,2007
607,403,4,2061,3,2004
931,500,4,945,11,2014
549,285,1,2019,4,2010
490,288,1,2982,6,2005
521,209,1,762,2,2018
278,144,2,2324,6,2002
342,309,2,2006,3,2004
254,230,3,894,1,2007
137,276,5,1686,2,2009
915,363,5,2535,8,2001
169,61,4,105,6,2005
611,84,2,379,0,2011
229,116,2,615,8,2008
183,233,4,2775,6,2011
294,26,1,2086,10,2014
367,411,4,1553,6,2011
776,390,3,835,11,2016
760,38,2,1699,1,2009
116,211,5,148,1,2021
278,210,3,110,9,2006
460,95,3,1438,10,2000
88,87,3,84,3,2021
749,125,2,1892,0,2004
190,361,1,2944,13,2011
907,21,3,1772,12,2015
705,201,2,2822,2,2004
422,234,4,1628,11,2021
752,63,3,2603,14,2014
975,434,2,1062,11,2017
385,22,3,2609,0,2003
318,267,1,2025,12,2010
286,383,5,2593,9,2004
730,322,5,1085,14,2001
136,425,1,1947,10,2012
543,48,1,2839,3,2007
383,127,2,1398,11,2015
173,295,2,889,13,2007
811,437,2,2138,3,2018
90,94,1,1314,10,2001
120,83,1,76,6,2000
147,313,2,2406,9,2014
120,485,5,2536,10,2016
900,486,1,2787,2,2018
400,119,1,1667,3,2017
566,452,3,488,1,2007
40,343,1,2084,2,2011
80,23,2,97,15,2009
49,63,4,2856,15,2015
161,146,5,2223,5,2000
834,180,4,1806,4,2013
819,375,4,164,8,2000
804,17,1,193,13,2020
999,320,3,731,13,2001
963,454,3,1765,14,2002
472,273,4,1915,4,2006
899,482,2,214,12,2014
873,302,3,1016,8,2020
187,190,1,409,13,2001
985,199,1,2955,5,2010
866,469,3,2153,2,2017
822,283,2,15,0,2015
177,305,5,2291,9,2018
581,253,5,1385,0,2013
340,296,4,1081,7,2014
31,495,1,1092,9,2000
157,235,5,2321,3,2007
511,487,4,66,9,2000
754,194,3,1808,15,2013
636,53,1,300,3,2016
902,473,2,610,4,2011
667,174,3,1854,8,2001
609,295,5,1540,10,2009
543,391,3,2047,13,2000
363,413,4,1516,10,2010
275,262,5,1068,10,2016
523,264,5,1782,5,2006
459,179,5,1371,13,2009
513,445,4,820,13,2021
431,373,4,782,12,2001
871,273,5,2534,12,2003
202,91,1,501,2,2009
14,275,5,2412,2,2015
811,388,4,667,6,2001
480,233,2,2695,13,2010
346,168,5,2720,5,2018
775,113,1,626,1,2006
409,349,3,2238,4,2009
106,3,2,751,11,2004
241,243,5,744,10,2000
897,175,3,1627,10,2010
78,204,5,2787,4,2003
35,55,5,2627,12,2011
108,426,4,1356,3,2002
314,16,1,1046,10,2009
418,169,5,155,6,2012
293,452,5,1809,15,2017
778,487,5,2388,2,2015
136,360,2,1896,6,2012
73,307,4,2190,14,2018
676,262,1,2284,7,2019
369,338,2,327,1,2012
74,177,2,892,1,2002
756,230,2,1287,7,2013
276,490,2,925,13,2006
571,349,1,700,1,2014
885,2,1,2979,6,2007
62,367,4,2833,7,2004
837,76,3,1177,8,2016
140,79,1,1035,8,2011
598,106,3,2339,14,2003
297,149,5,1210,11,2006
679,294,2,2083,8,2014
172,39,3,677,1,2009
613,427,2,877,4,2011
53,411,4,1944,4,2016
278,410,2,839,2,2003
937,270,1,1563,12,2000
521,473,4,1626,13,2001
33,408,5,2935,2,2003
426,188,1,1844,0,2012
976,146,3,1739,10,2001
101,190,2,1884,9,2009
985,170,5,339,11,2012
87,323,2,500,10,2021
191,261,4,2457,3,2018
756,117,2,2474,2,2016
951,373,3,2644,2,2015
560,338,1,313,6,2017
297,96,3,319,8,2003
994,236,4,1754,11,2011
87,62,3,470,2,2001
279,223,3,1389,5,2011
424,347,1,2802,12,2016
87,64,1,350,13,2020
894,109,5,903,5,2007
299,474,2,2691,8,2021
990,116,5,2432,12,2020
572,364,5,1642,12,2001
992,241,4,2255,0,2001
462,486,4,1226,1,2010
209,106,4,2422,1,2019
96,298,5,1337,0,2009
769,343,3,438,8,2007
641,405,5,2323,14,2013
636,252,3,2025,8,2005
186,244,3,2660,11,2011
665,233,4,317,5,2004
773,116,2,36,12,2000
644,386,4,1012,2,2016
848,312,1,2144,14,2000
260,199,4,2941,2,2011
643,73,2,15,8,2021
737,110,3,1548,6,2015
195,380,3,2102,9,2018
353,115,2,2716,14,2000
149,190,1,1247,9,2000
44,368,5,2147,6,2001
847,200,4,243,8,2016
165,409,1,787,9,2006
449,277,4,2057,12,2004
421,121,2,2639,4,2012
266,344,4,2846,13,2017
986,428,4,394,12,2013
825,388,2,2255,2,2019
762,390,3,2514,12,2018
386,362,1,2591,10,2003
706,432,1,1762,3,2012
660,483,2,668,7,2000
85,450,5,603,4,2003
916,300,1,2608,13,2017
46,138,2,123,3,2013
287,364,5,256,12,2010
463,446,2,2958,5,2021
76,377,4,404,11,2006
937,255,5,1868,4,2011
595,315,3,1360,12,2013
693,137,1,1756,11,2021
707,248,5,2314,7,2018
873,190,1,1737,12,2014
111,293,1,1625,6,2021
329,95,2,1821,11,2016
47,244,2,704,6,2021
216,497,1,932,8,2014
995,29,3,616,0,2013
881,263,2,2574,5,2009
773,433,4,2265,8,2003
804,66,2,1637,15,2014
445,293,5,2036,0,2018
628,31,2,2368,4,2003
396,32,1,583,4,2015
217,51,3,2516,11,2002
627,255,2,425,15,2017
859,30,2,2560,4,2002
284,122,1,1769,6,2012
405,342,1,2708,10,2019
504,251,5,1706,8,2006
254,253,3,2712,6,2001
57,109,3,977,0,2015
674,109,3,25,3,2000
136,275,1,1814,8,2003
861,318,1,75,10,2009
915,9,4,1179,0,2008
41,206,5,897,12,2017
550,156,4,2546,14,2001
717,168,5,434,1,2013
178,65,1,544,15,2001
633,99,1,82,7,2006
152,424,2,2989,1,2001
279,184,1,2972,5,2007
630,273,4,1047,15,2003
639,14,4,231,12,2001
4,25,4,554,4,2017
552,252,3,1035,15,2013
136,170,1,2266,6,2002
347,176,1,1569,12,2007
59,394,2,2478,10,2001
197,51,4,1568,0,2020
407,394,3,29,15,2002
323,233,4,2298,13,2008
820,215,2,761,2,2018
245,180,5,2670,1,2010
406,204,3,180,2,2004
352,182,3,1589,1,2013
920,199,4,13,2,2008
882,48,1,1164,6,2012
938,462,5,734,4,2016
619,421,1,2134,6,2017
822,438,5,181,12,2006
318,84,3,2992,7,2013
828,254,3,404,2,2011
898,138,1,706,11,2014
962,155,4,418,3,2009
572,352,1,1617,0,2002
148,100,4,1741,14,2018
132,465,5,70,0,2006
11,293,1,765,12,2020
714,17,1,192,9,2002
640,15,5,621,12,2016
353,390,2,1072,3,2015
813,101,1,1640,0,2016
513,111,1,2592,3,2020
458,486,1,2819,0,2003
191,276,5,1448,2,2005
405,16,2,2108,14,2013
849,41,3,1820,2,2014
68,344,1,1182,15,2005
172,446,5,890,0,2013
987,270,1,698,11,2012
535,260,5,12,0,2005
257,100,2,2948,7,2018
55,155,5,2454,0,2020
341,496,2,239,9,2016
985,303,1,2255,13,2020
618,395,4,637,6,2020
621,414,5,1536,10,2008
240,304,2,2949,1,2005
189,236,1,614,5,2011
893,231,3,367,0,2018
309,218,5,2835,10,2018
637,455,4,1511,12,2015
247,163,2,2465,0,2010
144,100,1,2519,0,2003
46,226,4,2461,9,2020
711,137,2,2784,1,2003
380,484,2,1259,8,2021
648,91,2,1539,1,2020
806,69,4,2721,3,2004
685,282,2,1986,10,2020
637,474,2,230,6,2011
588,5,5,1156,15,2001
88,209,5,1565,10,2000
13,147,1,2183,13,2021
462,111,5,2179,2,2009
962,171,5,225,12,2011
448,480,3,72,10,2015
115,58,4,2276,13,2002
473,16,4,884,0,2001
32,4,2,1581,5,2004
846,156,2,631,7,2006
317,194,2,916,10,2000
485,30,3,1357,8,2005
352,192,1,276,1,2020
587,240,1,1258,6,2000
110,119,1,2364,11,2018
231,165,1,471,3,2015
248,329,2,2016,3,2013
95,79,5,1720,11,2010
284,69,5,2480,10,2013
936,262,5,2637,11,2012
238,403,2,1166,8,2001
248,414,5,764,9,2001
783,25,2,2583,3,2017
552,298,4,376,15,2017
198,274,5,1194,4,2003
256,48,3,504,1,2015
261,379,4,351,14,2005
286,115,2,2028,14,2015
810,393,1,735,6,2008
937,369,2,1213,6,2004
434,137,5,1021,8,2005
297,415,3,298,10,2016
966,429,2,1785,2,2006
495,244,2,1830,3,2015
816,446,4,1994,3,2013
586,313,4,2702,4,2014
865,53,1,2520,15,2016
172,122,5,857,3,2001
697,108,2,2133,12,2000
663,123,3,361,8,2002
247,202,3,1160,0,2010
869,257,4,562,2,2007
978,128,5,2115,1,2009
784,361,5,1561,7,2007
245,89,5,1853,7,2003
364,358,4,1096,4,2017
598,459,2,1225,12,2019
80,401,2,1984,3,2014
462,105,2,2215,11,2016
294,397,2,2803,12,2020
772,196,3,1806,2,2021
411,112,4,1200,5,2005
301,44,4,2645,15,2009
479,8,1,725,14,2020
724,93,2,2307,12,2011
897,29,5,2797,4,2016
782,208,1,874,0,2021
488,40,4,1404,7,2007
399,177,1,2885,2,2021
268,413,5,2592,0,2019
635,459,4,1511,7,2012
932,44,5,1362,4,2010
729,49,4,1965,7,2004
916,24,5,1333,13,2014
167,284,5,2097,7,2005
525,245,3,2019,4,2013
720,420,1,2037,0,2016
768,86,2,1675,8,2007
644,294,5,1142,3,2009
270,487,4,1214,6,2020
252,96,3,2450,15,2005
901,63,3,265,6,2003
727,387,4,790,5,2008
814,88,5,1109,0,2002
159,446,1,906,0,2012
593,485,5,2493,6,2015
788,405,1,146,3,2004
334,385,2,2708,10,2004
141,450,5,2253,9,2020
375,100,1,220,14,2016
840,190,1,111,2,2014
257,373,2,1512,12,2020
92,325,2,691,8,2000
671,423,2,1745,8,2004
598,44,2,1866,1,2013
815,418,2,2103,8,2013
610,107,4,372,13,2008
153,208,1,408,0,2012
320,193,5,2745,11,2002
819,75,1,2947,9,2016
833,438,3,2541,15,2000
476,460,5,1175,10,2008
660,201,3,2864,4,2016
973,195,3,971,13,2004
678,452,3,2660,8,2015
618,216,1,1305,2,2011
720,171,4,1902,2,2004
827,392,2,1616,8,2015
886,183,5,2985,9,2015
88,67,3,2119,0,2014
380,468,4,466,14,2009
254,135,3,760,8,2010
700,131,3,104,12,2016
832,422,4,96,15,2004
981,231,2,2602,5,2007
365,46,1,2425,15,2007
283,449,4,1065,9,2019
479,226,5,1958,14,2005
782,181,4,2873,8,2003
600,13,2,336,15,2001
174,175,3,2265,5,2002
121,336,3,266,6,2010
677,11,1,518,8,2020
566,61,4,2835,3,2019
975,7,5,2386,11,2006
181,424,2,1906,6,2021
824,42,3,903,0,2001
427,230,3,2900,1,2016
314,380,2,2365,7,2020
628,491,2,1337,2,2016
102,267,3,225,3,2019
280,283,2,218,8,2018
894,162,4,1043,9,2016
123,483,5,1484,2,2001
955,25,5,727,10,2021
444,416,1,2213,14,2005
46,103,4,1914,13,2003
946,88,1,2205,8,2014
609,476,5,1791,13,2017
229,202,5,1950,10,2018
230,91,2,2155,13,2000
335,336,1,900,12,2021
727,400,3,2478,3,2012
969,452,2,1028,0,2019
876,328,4,1186,12,2019
883,183,4,1223,8,2012
646,385,3,27,2,2015
198,315,3,2472,8,2007
871,282,3,2899,4,2003
150,492,3,2189,4,2014
947,51,4,1873,0,2015
216,180,2,1751,1,2004
465,144,3,1928,4,2021
815,18,5,2136,1,2016
235,191,4,1945,11,2005
561,408,3,1443,10,2010
866,497,2,2346,12,2009
745,162,4,2841,8,2001
644,447,1,2872,13,2018
83,188,4,2941,5,2014
495,399,4,139,5,2019
227,488,4,2505,3,2018
864,213,3,1921,12,2019
841,119,3,706,2,2014
713,368,5,1811,6,2002
859,441,4,700,8,2017
328,152,4,1950,13,2002
1,147,5,2800,4,2000
38,421,4,854,5,2009
542,125,3,2192,11,2012
542,481,3,1794,9,2012
994,231,4,2113,5,2008
534,345,1,1726,10,2010
95,460,3,1033,9,2017
412,417,5,1527,14,2007
708,304,1,2206,11,2019
431,224,4,684,4,2005
587,82,3,2175,1,2003
172,247,4,1894,15,2011
322,238,3,2759,1,2005
322,495,3,1998,7,2013
358,26,3,1917,12,2019
601,148,3,1458,6,2012
456,124,4,43,0,2011
424,393,2,498,15,2002
672,410,3,1109,14,2021
351,393,5,2823,9,2014
997,337,2,152,5,2012
636,281,3,2074,6,2001
381,416,5,2342,9,2014
241,490,5,1546,4,2006
411,16,2,1089,8,2008
211,386,4,762,14,2012
576,338,1,1291,1,2019
701,152,1,1868,1,2001
392,69,1,1288,7,2010
832,230,4,2028,13,2016
303,464,5,2601,7,2014
907,95,1,1866,9,2016
287,280,5,189,0,2002
65,300,5,2814,0,2004
832,460,1,514,5,2001
947,140,5,1688,0,2020
36,18,2,2741,8,2003
245,462,5,328,12,2009
301,481,3,263,5,2012
370,478,4,973,7,2013
720,350,2,656,9,2002
845,346,3,1081,1,2009
591,434,4,2907,10,2021
266,95,2,2536,5,2008
104,437,4,2015,14,2004
338,217,3,1179,9,2020
428,57,3,2847,10,2000
364,167,5,154,8,2000
902,243,1,1993,10,2013
534,304,5,2424,12,2016
697,102,2,788,8,2004
543,163,2,1246,6,2012
462,112,3,2427,0,2004
223,379,2,936,1,2020
827,400,5,651,1,2015
239,76,3,1896,8,2001
25,498,4,2779,9,2009
202,158,3,1622,11,2008
686,342,1,39,1,2015
831,458,4,2055,10,2002
753,269,3,1153,6,2016
337,299,4,2253,1,2021
761,472,3,1034,15,2020
98,195,4,1992,6,2016
940,118,1,2251,0,2012
951,441,5,1096,1,2007
761,238,2,1948,6,2013
191,316,3,803,9,2001
527,332,1,647,5,2018
918,233,3,160,7,2001
251,313,1,990,7,2020
541,76,4,2601,9,2012
220,426,3,636,1,2000
383,51,1,32,13,2010
694,149,1,1997,14,2008
535,184,5,555,0,2012
958,246,2,1404,4,2008
346,327,4,763,4,2002
622,388,4,1289,10,2008
390,338,5,2369,9,2013
723,96,3,1598,5,2020
427,67,5,858,5,2014
447,72,4,383,12,2011
541,395,2,739,10,2004
108,246,5,288,5,2021
514,99,2,1079,11,2015
38,280,1,18,0,2009
114,419,1,120,15,2017
463,74,5,1877,6,2006
61,15,1,1253,7,2019
364,486,4,2816,5,2006
10,165,3,332,4,2000
353,26,4,1025,2,2003
904,182,5,288,9,2002
490,68,3,1389,12,2004
789,60,2,2496,0,2011
520,93,1,2588,13,2011
872,312,3,70,10,2012
580,377,4,559,1,2015
8,254,3,552,4,2017
651,80,3,2600,10,2019
745,334,5,1368,14,2019
974,209,3,1962,13,2007
846,489,1,356,13,2015
502,305,1,2450,4,2019
886,183,5,2265,7,2001
874,163,5,1514,15,2005
647,28,2,2846,10,2016
676,24,2,2542,7,2009
381,433,5,1567,10,2021
865,61,4,953,11,2016
634,47,5,1161,1,2008
255,398,5,2299,7,2021
50,151,3,1829,6,2019
556,74,1,3,4,2001
937,86,5,2577,6,2015
730,463,2,2112,4,2008
77,338,5,566,8,2000
544,345,2,1253,2,2010
686,291,5,1142,2,2019
802,251,2,1899,1,2005
603,461,1,493,9,2016
965,63,3,1948,11,2010
969,265,5,1707,13,2006
305,26,5,481,7,2002
374,34,5,154,8,2000
434,251,4,7,7,2001
53,496,3,2635,2,2012
900,199,1,1935,11,2008
605,334,1,2085,13,2020
157,193,3,453,13,2019
950,458,3,777,11,2011
985,56,4,418,2,2007
566,127,3,174,1,2012
969,488,4,1851,8,2010
775,230,4,1328,12,2011
7,30,5,451,13,2020
609,79,5,518,5,2013
974,82,2,980,9,2012
315,247,3,1357,8,2019
211,242,4,1958,14,2007
691,366,3,643,9,2021
63,133,2,2544,4,2007
887,393,2,1630,7,2018
948,432,5,2374,3,2014
163,367,4,2971,2,2006
671,83,3,2094,5,2008
355,111,5,1903,7,2010
885,68,5,2980,12,2011
291,446,3,883,9,2000
750,393,3,20,13,2014
793,482,4,2976,8,2017
943,420,4,1170,11,2020
753,306,3,449,3,2004
159,100,1,2875,1,2008
353,456,1,2478,14,2008
55,498,2,111,15,2020
670,111,2,945,3,2019
894,378,2,988,13,2020
616,244,1,2955,15,2005
443,375,5,447,4,2000
616,178,3,2452,0,2000
916,475,2,49,3,2007
534,82,4,2231,3,2003
887,489,5,2935,12,2008
912,217,4,1790,0,2017
817,229,1,964,8,2012
595,45,1,1409,4,2019
542,416,5,1058,3,2021
109,15,5,1898,8,2007
894,352,3,2020,6,2018
454,394,2,2238,4,2013
219,9,1,1374,8,2016
98,266,1,1374,11,2005
140,230,1,697,1,2014
977,258,3,2581,5,2007
617,128,2,723,10,2006
702,288,5,141,0,2020
269,454,4,2411,13,2001
633,226,4,442,8,2020
938,425,3,1274,7,2008
388,275,4,1526,0,2011
71,3,5,1303,11,2010
989,159,2,2126,10,2003
34,375,2,1922,14,2014
173,451,2,2815,7,2015
736,248,3,2661,8,2018
114,277,5,655,2,2013
977,254,1,2194,1,2003
300,456,2,1376,8,2011
59,440,2,2201,13,2011
767,90,1,2654,15,2020
881,397,4,618,10,2000
159,273,5,2333,11,2016
977,418,3,2907,3,2002
777,344,3,2772,10,2017
313,361,5,1905,6,2003
926,438,5,2282,6,2011
481,401,3,2113,5,2010
392,277,5,2826,6,2013
180,254,1,805,1,2010
469,286,1,2474,9,2011
37,496,1,2859,10,2018
651,406,2,247,13,2012
671,434,1,135,10,2002
227,415,4,2461,4,2021
872,17,5,1307,3,2011
930,169,2,1810,15,2011
745,8,5,849,12,2013
239,69,1,2163,7,2010
702,472,2,1875,10,2001
472,260,5,2350,12,2004
849,286,1,523,0,2007
931,410,3,2092,15,2010
756,148,4,2095,14,2002
335,487,1,424,2,2002
646,327,3,1554,5,2005
600,233,4,1495,14,2007
399,182,2,2,10,2014
457,314,1,1715,4,2013
932,246,4,2060,14,2010
359,366,2,3,5,2017
724,50,1,2895,12,2014
857,212,1,808,3,2008
860,103,2,1958,14,2018
437,299,4,518,0,2007
537,351,4,785,13,2003
473,221,2,718,2,2004
513,259,5,1621,14,2016
725,298,1,1272,4,2006
253,277,2,1982,6,2015
755,207,3,954,12,2014
116,169,3,1448,10,2000
709,28,3,2793,10,2008
448,135,2,2525,1,2013
297,258,4,2890,1,2010
771,320,2,1316,12,2007
809,400,1,2732,6,2009
765,148,2,417,10,2009
555,431,1,2398,13,2005
160,33,2,1151,0,2002
791,474,1,1484,12,2015
8,97,2,311,11,2014
441,370,1,26,15,2001
186,92,5,2533,6,2006
65,1,1,2205,3,2004
466,352,4,2400,0,2007
419,156,5,367,13,2005
28,285,4,836,7,2014
719,159,5,1614,0,2021
236,350,3,930,5,2011
696,206,2,753,0,2017
78,278,1,639,2,2016
714,482,1,1603,14,2004
261,143,1,590,13,2000
733,363,4,2004,13,2017
518,468,2,187,10,2015
725,288,4,1616,11,2004
81,487,2,119,2,2001
603,70,5,251,4,2018
937,146,1,1557,11,2013
762,374,2,816,14,2003
780,75,3,1492,5,2002
813,94,4,1086,13,2019
570,28,1,2521,8,2013
758,187,2,750,13,2012
287,395,4,822,15,2012
830,337,5,868,2,2011
72,479,2,343,6,2013
391,431,2,1636,13,2021
772,52,2,2654,7,2008
467,358,4,681,12,2017
481,474,4,2569,10,2013
303,468,4,854,7,2008
70,139,1,2637,1,2004
279,216,4,293,11,2016
576,473,1,1897,12,2008
144,64,5,1476,0,2013
812,466,2,723,2,2016
860,169,5,2680,9,2004
817,326,1,257,11,2019
850,268,5,1133,1,2015
734,476,3,1358,3,2010
749,191,2,1287,12,2003
372,282,2,2924,0,2020
889,325,2,1098,5,2019
932,163,2,2276,8,2002
638,466,2,1839,10,2006
108,23,1,1378,0,2005
909,317,2,207,15,2019
315,30,1,1252,5,2008
857,373,3,348,11,2016
502,274,2,1661,5,2013
175,20,4,2381,6,2003
589,463,1,2437,4,2021
867,442,4,2683,13,2005
969,158,5,2526,2,2009
183,281,5,2814,9,2001
181,102,4,697,12,2004
59,253,2,2747,14,2005
474,52,3,546,10,2008
406,162,1,1962,0,2021
252,474,4,874,8,2020
917,5,5,905,8,2003
207,202,5,892,7,2021
661,150,2,405,3,2008
324,373,2,2970,11,2013
759,56,5,41,2,2011
50,180,4,462,4,2008
610,373,5,2751,7,2013
452,189,3,2802,12,2011
801,296,2,1708,8,2010
884,131,3,227,12,2000
262,399,3,62,2,2009
835,306,1,2820,9,2008
711,394,5,1622,10,2018
554,424,3,1295,12,2013
577,210,5,2843,9,2004
95,263,5,1923,8,2010
741,114,5,97,5,2015
394,13,3,1451,8,2009
393,432,2,2249,13,2020
765,415,1,153,14,2004
586,484,3,162,1,2019
412,416,4,1980,14,2000
954,381,4,1408,0,2007
98,264,3,1993,3,2009
672,420,3,1743,1,2000
465,91,1,2778,3,2018
38,369,2,1248,6,2019
454,424,5,657,8,2006
64,496,2,53,14,2021
352,334,3,2167,0,2005
783,383,1,799,3,2000
316,115,5,2721,5,2018
605,170,1,1947,7,2015
521,437,5,2761,2,2001
486,57,4,1521,1,2011
354,444,3,853,15,2002
764,172,1,1792,2,2001
711,184,2,597,11,2018
125,279,4,1163,12,2010
371,54,5,1693,3,2000
768,451,5,737,3,2015
695,398,2,113,0,2021
772,467,3,2469,7,2013
639,441,3,490,15,2016
910,56,1,1966,4,2009
273,376,1,1311,12,2009
429,256,3,1132,3,2005
107,149,3,1047,13,2020
649,299,2,915,7,2007
424,481,3,1370,13,2002
780,85,2,2786,8,2019
221,468,3,1502,13,2003
510,452,5,1861,2,2006
487,466,4,219,4,2009
539,297,5,2849,8,2021
816,262,3,796,8,2003
90,336,2,943,13,2011
719,166,3,1120,6,2017
808,177,5,640,15,2019
462,118,2,1671,4,2008
224,69,4,684,8,2019
764,113,2,1921,10,2009
477,13,1,374,7,2016
895,364,4,2237,14,2017
633,411,3,242,11,2001
890,225,4,448,7,2015
644,41,4,2138,1,2005
662,366,3,661,15,2003
421,288,5,617,13,2001
239,164,5,2829,0,2002
641,180,4,1251,9,2005
797,484,2,433,13,2017
965,137,3,601,9,2000
36,365,5,815,12,2015
88,221,1,2819,10,2005
834,65,2,1980,15,2005
9,355,2,2117,2,2014
